dmu_id,period,input_name,input_value
Entity_34,2025-11-30,concern_intensity,2.100785168002931
Entity_30,2025-11-30,concern_intensity,0.2001660689629084
Entity_107,2025-11-30,concern_intensity,1.3810859395198225
Entity_97,2025-11-30,concern_intensity,8.439038704511706
Entity_65,2025-11-30,concern_intensity,0.9712405041712748
Entity_121,2025-11-30,concern_intensity,1.4299701756062435
Entity_106,2025-11-30,concern_intensity,2.1549191459647186
Entity_20,2025-11-30,concern_intensity,3.63709343490812
Entity_75,2025-11-30,concern_intensity,2.942507951364019
Entity_117,2025-11-30,concern_intensity,0.6138159731199213
Entity_100,2025-11-30,concern_intensity,3.2174328951140474
Entity_10,2025-11-30,concern_intensity,1.158275842241057
Entity_109,2025-11-30,concern_intensity,4.5184379543180375
Entity_17,2025-11-30,concern_intensity,0.617050834307901
Entity_36,2025-11-30,concern_intensity,0.355031328884688
Entity_90,2025-11-30,concern_intensity,0.6903686868312555
Entity_94,2025-11-30,concern_intensity,0.4164469326217836
Entity_56,2025-11-30,concern_intensity,0.0477620240580016
Entity_28,2025-11-30,concern_intensity,0.7006853860470591
Entity_45,2025-11-30,concern_intensity,1.6711139868189857
Entity_16,2025-11-30,concern_intensity,0.4713673091640925
Entity_39,2025-11-30,concern_intensity,0.3238091798364482
Entity_113,2025-11-30,concern_intensity,1.5921128105001927
Entity_18,2025-03-31,high_risk_flag,0.0
Entity_101,2025-03-31,high_risk_flag,0.0
Entity_104,2025-03-31,high_risk_flag,1.0
Entity_69,2025-03-31,high_risk_flag,0.0
Entity_3,2025-03-31,high_risk_flag,1.0
Entity_47,2025-03-31,high_risk_flag,1.0
Entity_73,2025-03-31,high_risk_flag,0.0
Entity_57,2025-03-31,high_risk_flag,0.0
Entity_66,2025-03-31,high_risk_flag,0.0
Entity_40,2025-03-31,high_risk_flag,0.0
Entity_8,2025-03-31,high_risk_flag,1.0
Entity_13,2025-03-31,high_risk_flag,0.0
Entity_26,2025-03-31,high_risk_flag,0.0
Entity_67,2025-03-31,high_risk_flag,0.0
Entity_118,2025-03-31,high_risk_flag,0.0
Entity_27,2025-03-31,high_risk_flag,1.0
Entity_53,2025-03-31,high_risk_flag,0.0
Entity_70,2025-03-31,high_risk_flag,0.0
Entity_11,2025-03-31,high_risk_flag,1.0
Entity_63,2025-03-31,high_risk_flag,0.0
Entity_114,2025-03-31,high_risk_flag,0.0
Entity_33,2025-03-31,high_risk_flag,0.0
Entity_105,2025-03-31,high_risk_flag,1.0
Entity_31,2025-03-31,high_risk_flag,1.0
Entity_42,2025-03-31,high_risk_flag,1.0
Entity_5,2025-03-31,high_risk_flag,1.0
Entity_62,2025-03-31,high_risk_flag,0.0
Entity_44,2025-03-31,high_risk_flag,1.0
Entity_99,2025-03-31,high_risk_flag,0.0
Entity_37,2025-03-31,high_risk_flag,0.0
Entity_23,2025-03-31,high_risk_flag,1.0
Entity_93,2025-03-31,high_risk_flag,0.0
Entity_41,2025-03-31,high_risk_flag,0.0
Entity_55,2025-03-31,high_risk_flag,0.0
Entity_52,2025-03-31,high_risk_flag,0.0
Entity_14,2025-03-31,high_risk_flag,0.0
Entity_98,2025-03-31,high_risk_flag,1.0
Entity_71,2025-03-31,high_risk_flag,0.0
Entity_50,2025-03-31,high_risk_flag,0.0
Entity_9,2025-03-31,high_risk_flag,0.0
Entity_86,2025-03-31,high_risk_flag,0.0
Entity_25,2025-03-31,high_risk_flag,1.0
Entity_58,2025-03-31,high_risk_flag,0.0
Entity_1,2025-03-31,high_risk_flag,0.0
Entity_22,2025-03-31,high_risk_flag,1.0
Entity_80,2025-03-31,high_risk_flag,0.0
Entity_2,2025-03-31,high_risk_flag,1.0
Entity_88,2025-03-31,high_risk_flag,1.0
Entity_51,2025-03-31,high_risk_flag,0.0
Entity_78,2025-03-31,high_risk_flag,1.0
Entity_120,2025-03-31,high_risk_flag,0.0
Entity_102,2025-03-31,high_risk_flag,1.0
Entity_38,2025-03-31,high_risk_flag,1.0
Entity_77,2025-03-31,high_risk_flag,0.0
Entity_4,2025-03-31,high_risk_flag,1.0
Entity_35,2025-03-31,high_risk_flag,0.0
Entity_91,2025-03-31,high_risk_flag,1.0
Entity_87,2025-03-31,high_risk_flag,1.0
Entity_95,2025-03-31,high_risk_flag,0.0
Entity_115,2025-03-31,high_risk_flag,0.0
Entity_82,2025-03-31,high_risk_flag,1.0
Entity_12,2025-03-31,high_risk_flag,0.0
Entity_96,2025-03-31,high_risk_flag,1.0
Entity_6,2025-03-31,high_risk_flag,1.0
Entity_21,2025-03-31,high_risk_flag,1.0
Entity_54,2025-03-31,high_risk_flag,1.0
Entity_60,2025-03-31,high_risk_flag,1.0
Entity_49,2025-03-31,high_risk_flag,1.0
Entity_43,2025-03-31,high_risk_flag,0.0
Entity_24,2025-03-31,high_risk_flag,0.0
Entity_116,2025-03-31,high_risk_flag,1.0
Entity_59,2025-03-31,high_risk_flag,1.0
Entity_7,2025-03-31,high_risk_flag,0.0
Entity_92,2025-03-31,high_risk_flag,0.0
Entity_29,2025-03-31,high_risk_flag,0.0
Entity_74,2025-03-31,high_risk_flag,0.0
Entity_32,2025-03-31,high_risk_flag,1.0
Entity_84,2025-03-31,high_risk_flag,0.0
Entity_79,2025-03-31,high_risk_flag,1.0
Entity_81,2025-03-31,high_risk_flag,1.0
Entity_112,2025-03-31,high_risk_flag,1.0
Entity_61,2025-03-31,high_risk_flag,0.0
Entity_68,2025-03-31,high_risk_flag,0.0
Entity_46,2025-03-31,high_risk_flag,0.0
Entity_111,2025-03-31,high_risk_flag,0.0
Entity_108,2025-03-31,high_risk_flag,0.0
Entity_89,2025-03-31,high_risk_flag,1.0
Entity_19,2025-03-31,high_risk_flag,0.0
Entity_15,2025-03-31,high_risk_flag,1.0
Entity_48,2025-03-31,high_risk_flag,0.0
Entity_119,2025-03-31,high_risk_flag,0.0
Entity_72,2025-03-31,high_risk_flag,0.0
Entity_85,2025-03-31,high_risk_flag,1.0
Entity_76,2025-03-31,high_risk_flag,1.0
Entity_64,2025-03-31,high_risk_flag,0.0
Entity_34,2025-03-31,high_risk_flag,1.0
Entity_30,2025-03-31,high_risk_flag,0.0
Entity_107,2025-03-31,high_risk_flag,1.0
Entity_97,2025-03-31,high_risk_flag,1.0
Entity_65,2025-03-31,high_risk_flag,0.0
Entity_121,2025-03-31,high_risk_flag,1.0
Entity_106,2025-03-31,high_risk_flag,1.0
Entity_20,2025-03-31,high_risk_flag,1.0
Entity_75,2025-03-31,high_risk_flag,1.0
Entity_117,2025-03-31,high_risk_flag,0.0
Entity_100,2025-03-31,high_risk_flag,1.0
Entity_10,2025-03-31,high_risk_flag,1.0
Entity_109,2025-03-31,high_risk_flag,1.0
Entity_17,2025-03-31,high_risk_flag,0.0
Entity_36,2025-03-31,high_risk_flag,0.0
Entity_90,2025-03-31,high_risk_flag,0.0
Entity_94,2025-03-31,high_risk_flag,0.0
Entity_56,2025-03-31,high_risk_flag,0.0
Entity_28,2025-03-31,high_risk_flag,0.0
Entity_45,2025-03-31,high_risk_flag,1.0
Entity_83,2025-03-31,high_risk_flag,0.0
Entity_39,2025-03-31,high_risk_flag,0.0
Entity_113,2025-03-31,high_risk_flag,1.0
Entity_18,2025-03-31,risk_category,1.0
Entity_101,2025-03-31,risk_category,1.0
Entity_104,2025-03-31,risk_category,3.0
Entity_69,2025-03-31,risk_category,1.0
Entity_3,2025-03-31,risk_category,4.0
Entity_47,2025-03-31,risk_category,3.0
Entity_73,2025-03-31,risk_category,3.0
Entity_57,2025-03-31,risk_category,2.0
Entity_66,2025-03-31,risk_category,2.0
Entity_40,2025-03-31,risk_category,1.0
Entity_8,2025-03-31,risk_category,3.0
Entity_13,2025-03-31,risk_category,3.0
Entity_26,2025-03-31,risk_category,2.0
Entity_67,2025-03-31,risk_category,2.0
Entity_118,2025-03-31,risk_category,1.0
Entity_27,2025-03-31,risk_category,4.0
Entity_53,2025-03-31,risk_category,1.0
Entity_70,2025-03-31,risk_category,1.0
Entity_11,2025-03-31,risk_category,3.0
Entity_63,2025-03-31,risk_category,1.0
Entity_114,2025-03-31,risk_category,2.0
Entity_33,2025-03-31,risk_category,1.0
Entity_105,2025-03-31,risk_category,4.0
Entity_31,2025-03-31,risk_category,3.0
Entity_42,2025-03-31,risk_category,4.0
Entity_5,2025-03-31,risk_category,3.0
Entity_62,2025-03-31,risk_category,2.0
Entity_44,2025-03-31,risk_category,4.0
Entity_99,2025-03-31,risk_category,1.0
Entity_37,2025-03-31,risk_category,1.0
Entity_23,2025-03-31,risk_category,3.0
Entity_93,2025-03-31,risk_category,2.0
Entity_41,2025-03-31,risk_category,1.0
Entity_55,2025-03-31,risk_category,3.0
Entity_52,2025-03-31,risk_category,1.0
Entity_14,2025-03-31,risk_category,1.0
Entity_98,2025-03-31,risk_category,4.0
Entity_71,2025-03-31,risk_category,2.0
Entity_50,2025-03-31,risk_category,1.0
Entity_9,2025-03-31,risk_category,1.0
Entity_86,2025-03-31,risk_category,2.0
Entity_25,2025-03-31,risk_category,3.0
Entity_58,2025-03-31,risk_category,1.0
Entity_1,2025-03-31,risk_category,3.0
Entity_22,2025-03-31,risk_category,4.0
Entity_80,2025-03-31,risk_category,3.0
Entity_2,2025-03-31,risk_category,4.0
Entity_88,2025-03-31,risk_category,3.0
Entity_51,2025-03-31,risk_category,2.0
Entity_78,2025-03-31,risk_category,4.0
Entity_120,2025-03-31,risk_category,2.0
Entity_102,2025-03-31,risk_category,4.0
Entity_38,2025-03-31,risk_category,4.0
Entity_77,2025-03-31,risk_category,2.0
Entity_4,2025-03-31,risk_category,4.0
Entity_35,2025-03-31,risk_category,1.0
Entity_91,2025-03-31,risk_category,4.0
Entity_87,2025-03-31,risk_category,3.0
Entity_95,2025-03-31,risk_category,2.0
Entity_115,2025-03-31,risk_category,2.0
Entity_82,2025-03-31,risk_category,3.0
Entity_12,2025-03-31,risk_category,2.0
Entity_96,2025-03-31,risk_category,4.0
Entity_6,2025-03-31,risk_category,3.0
Entity_21,2025-03-31,risk_category,4.0
Entity_54,2025-03-31,risk_category,4.0
Entity_60,2025-03-31,risk_category,4.0
Entity_49,2025-03-31,risk_category,3.0
Entity_43,2025-03-31,risk_category,2.0
Entity_24,2025-03-31,risk_category,3.0
Entity_116,2025-03-31,risk_category,4.0
Entity_59,2025-03-31,risk_category,4.0
Entity_7,2025-03-31,risk_category,1.0
Entity_92,2025-03-31,risk_category,2.0
Entity_29,2025-03-31,risk_category,1.0
Entity_74,2025-03-31,risk_category,2.0
Entity_32,2025-03-31,risk_category,4.0
Entity_84,2025-03-31,risk_category,2.0
Entity_79,2025-03-31,risk_category,3.0
Entity_81,2025-03-31,risk_category,3.0
Entity_112,2025-03-31,risk_category,4.0
Entity_61,2025-03-31,risk_category,1.0
Entity_68,2025-03-31,risk_category,2.0
Entity_46,2025-03-31,risk_category,2.0
Entity_111,2025-03-31,risk_category,2.0
Entity_108,2025-03-31,risk_category,1.0
Entity_89,2025-03-31,risk_category,3.0
Entity_19,2025-03-31,risk_category,1.0
Entity_15,2025-03-31,risk_category,3.0
Entity_48,2025-03-31,risk_category,1.0
Entity_119,2025-03-31,risk_category,2.0
Entity_72,2025-03-31,risk_category,1.0
Entity_85,2025-03-31,risk_category,3.0
Entity_76,2025-03-31,risk_category,3.0
Entity_64,2025-03-31,risk_category,2.0
Entity_34,2025-03-31,risk_category,4.0
Entity_30,2025-03-31,risk_category,1.0
Entity_107,2025-03-31,risk_category,3.0
Entity_97,2025-03-31,risk_category,4.0
Entity_65,2025-03-31,risk_category,3.0
Entity_121,2025-03-31,risk_category,3.0
Entity_106,2025-03-31,risk_category,4.0
Entity_20,2025-03-31,risk_category,4.0
Entity_75,2025-03-31,risk_category,4.0
Entity_117,2025-03-31,risk_category,2.0
Entity_100,2025-03-31,risk_category,4.0
Entity_10,2025-03-31,risk_category,3.0
Entity_109,2025-03-31,risk_category,4.0
Entity_17,2025-03-31,risk_category,2.0
Entity_36,2025-03-31,risk_category,1.0
Entity_90,2025-03-31,risk_category,2.0
Entity_94,2025-03-31,risk_category,1.0
Entity_56,2025-03-31,risk_category,1.0
Entity_28,2025-03-31,risk_category,2.0
Entity_45,2025-03-31,risk_category,4.0
Entity_83,2025-03-31,risk_category,2.0
Entity_39,2025-03-31,risk_category,1.0
Entity_113,2025-03-31,risk_category,4.0
Entity_18,2025-03-31,risk_percentile,0.059322033898305
Entity_101,2025-03-31,risk_percentile,0.2203389830508474
Entity_104,2025-03-31,risk_percentile,0.6483050847457628
Entity_69,2025-03-31,risk_percentile,0.2542372881355932
Entity_3,2025-03-31,risk_percentile,0.8220338983050848
Entity_47,2025-03-31,risk_percentile,0.7288135593220338
Entity_73,2025-03-31,risk_percentile,0.5254237288135594
Entity_57,2025-03-31,risk_percentile,0.3305084745762712
Entity_66,2025-03-31,risk_percentile,0.3559322033898305
Entity_40,2025-03-31,risk_percentile,0.1525423728813559
Entity_8,2025-03-31,risk_percentile,0.5677966101694916
Entity_13,2025-03-31,risk_percentile,0.5466101694915254
Entity_26,2025-03-31,risk_percentile,0.3008474576271186
Entity_67,2025-03-31,risk_percentile,0.4152542372881356
Entity_118,2025-03-31,risk_percentile,0.1822033898305084
Entity_27,2025-03-31,risk_percentile,0.8050847457627118
Entity_53,2025-03-31,risk_percentile,0.0932203389830508
Entity_70,2025-03-31,risk_percentile,0.2372881355932203
Entity_11,2025-03-31,risk_percentile,0.6610169491525424
Entity_63,2025-03-31,risk_percentile,0.1016949152542373
Entity_114,2025-03-31,risk_percentile,0.423728813559322
Entity_33,2025-03-31,risk_percentile,0.0254237288135593
Entity_105,2025-03-31,risk_percentile,0.8135593220338984
Entity_31,2025-03-31,risk_percentile,0.6101694915254238
Entity_42,2025-03-31,risk_percentile,0.9661016949152542
Entity_5,2025-03-31,risk_percentile,0.6271186440677966
Entity_62,2025-03-31,risk_percentile,0.3177966101694915
Entity_44,2025-03-31,risk_percentile,0.847457627118644
Entity_99,2025-03-31,risk_percentile,0.2033898305084746
Entity_37,2025-03-31,risk_percentile,0.1186440677966101
Entity_23,2025-03-31,risk_percentile,0.6949152542372882
Entity_93,2025-03-31,risk_percentile,0.3728813559322034
Entity_41,2025-03-31,risk_percentile,0.2288135593220339
Entity_55,2025-03-31,risk_percentile,0.5169491525423728
Entity_52,2025-03-31,risk_percentile,0.0677966101694915
Entity_14,2025-03-31,risk_percentile,0.0169491525423728
Entity_98,2025-03-31,risk_percentile,0.8601694915254238
Entity_71,2025-03-31,risk_percentile,0.4830508474576271
Entity_50,2025-03-31,risk_percentile,0.0381355932203389
Entity_9,2025-03-31,risk_percentile,0.2457627118644068
Entity_86,2025-03-31,risk_percentile,0.2711864406779661
Entity_25,2025-03-31,risk_percentile,0.7033898305084746
Entity_58,2025-03-31,risk_percentile,0.0762711864406779
Entity_1,2025-03-31,risk_percentile,0.5338983050847458
Entity_22,2025-03-31,risk_percentile,0.9152542372881356
Entity_80,2025-03-31,risk_percentile,0.5084745762711864
Entity_2,2025-03-31,risk_percentile,0.8983050847457628
Entity_88,2025-03-31,risk_percentile,0.6186440677966102
Entity_51,2025-03-31,risk_percentile,0.4915254237288136
Entity_78,2025-03-31,risk_percentile,0.9322033898305084
Entity_120,2025-03-31,risk_percentile,0.3644067796610169
Entity_102,2025-03-31,risk_percentile,0.8601694915254238
Entity_38,2025-03-31,risk_percentile,0.9915254237288136
Entity_77,2025-03-31,risk_percentile,0.2627118644067797
Entity_4,2025-03-31,risk_percentile,0.7542372881355932
Entity_35,2025-03-31,risk_percentile,0.1610169491525423
Entity_91,2025-03-31,risk_percentile,0.8389830508474576
Entity_87,2025-03-31,risk_percentile,0.5847457627118644
Entity_95,2025-03-31,risk_percentile,0.4703389830508475
Entity_115,2025-03-31,risk_percentile,0.3898305084745763
Entity_82,2025-03-31,risk_percentile,0.711864406779661
Entity_12,2025-03-31,risk_percentile,0.4576271186440678
Entity_96,2025-03-31,risk_percentile,0.9576271186440678
Entity_6,2025-03-31,risk_percentile,0.576271186440678
Entity_21,2025-03-31,risk_percentile,0.7923728813559322
Entity_54,2025-03-31,risk_percentile,0.940677966101695
Entity_60,2025-03-31,risk_percentile,0.7923728813559322
Entity_49,2025-03-31,risk_percentile,0.7457627118644068
Entity_43,2025-03-31,risk_percentile,0.4703389830508475
Entity_24,2025-03-31,risk_percentile,0.5466101694915254
Entity_116,2025-03-31,risk_percentile,0.8305084745762712
Entity_59,2025-03-31,risk_percentile,0.9067796610169492
Entity_7,2025-03-31,risk_percentile,0.1101694915254237
Entity_92,2025-03-31,risk_percentile,0.4491525423728814
Entity_29,2025-03-31,risk_percentile,0.0508474576271186
Entity_74,2025-03-31,risk_percentile,0.3389830508474576
Entity_32,2025-03-31,risk_percentile,0.8728813559322034
Entity_84,2025-03-31,risk_percentile,0.5
Entity_79,2025-03-31,risk_percentile,0.7372881355932204
Entity_81,2025-03-31,risk_percentile,0.6864406779661016
Entity_112,2025-03-31,risk_percentile,0.7711864406779662
Entity_61,2025-03-31,risk_percentile,0.1440677966101695
Entity_68,2025-03-31,risk_percentile,0.2796610169491525
Entity_46,2025-03-31,risk_percentile,0.3177966101694915
Entity_111,2025-03-31,risk_percentile,0.4067796610169492
Entity_108,2025-03-31,risk_percentile,0.1271186440677966
Entity_89,2025-03-31,risk_percentile,0.5932203389830508
Entity_19,2025-03-31,risk_percentile,0.0381355932203389
Entity_15,2025-03-31,risk_percentile,0.6694915254237288
Entity_48,2025-03-31,risk_percentile,0.1949152542372881
Entity_119,2025-03-31,risk_percentile,0.288135593220339
Entity_72,2025-03-31,risk_percentile,0.1694915254237288
Entity_85,2025-03-31,risk_percentile,0.635593220338983
Entity_76,2025-03-31,risk_percentile,0.6779661016949152
Entity_64,2025-03-31,risk_percentile,0.3474576271186441
Entity_34,2025-03-31,risk_percentile,0.8898305084745762
Entity_30,2025-03-31,risk_percentile,0.0847457627118644
Entity_107,2025-03-31,risk_percentile,0.6483050847457628
Entity_97,2025-03-31,risk_percentile,1.0
Entity_65,2025-03-31,risk_percentile,0.559322033898305
Entity_121,2025-03-31,risk_percentile,0.7203389830508474
Entity_106,2025-03-31,risk_percentile,0.8813559322033898
Entity_20,2025-03-31,risk_percentile,0.9745762711864406
Entity_75,2025-03-31,risk_percentile,0.923728813559322
Entity_117,2025-03-31,risk_percentile,0.3983050847457627
Entity_100,2025-03-31,risk_percentile,0.9491525423728814
Entity_10,2025-03-31,risk_percentile,0.6016949152542372
Entity_109,2025-03-31,risk_percentile,0.9830508474576272
Entity_17,2025-03-31,risk_percentile,0.3813559322033898
Entity_36,2025-03-31,risk_percentile,0.1822033898305084
Entity_90,2025-03-31,risk_percentile,0.4406779661016949
Entity_94,2025-03-31,risk_percentile,0.211864406779661
Entity_56,2025-03-31,risk_percentile,0.0084745762711864
Entity_28,2025-03-31,risk_percentile,0.4322033898305085
Entity_45,2025-03-31,risk_percentile,0.7627118644067796
Entity_83,2025-03-31,risk_percentile,0.3008474576271186
Entity_39,2025-03-31,risk_percentile,0.135593220338983
Entity_113,2025-03-31,risk_percentile,0.7796610169491526
Entity_18,2025-07-31,high_risk_flag,0.0
Entity_101,2025-07-31,high_risk_flag,0.0
Entity_104,2025-07-31,high_risk_flag,1.0
Entity_69,2025-07-31,high_risk_flag,0.0
Entity_3,2025-07-31,high_risk_flag,1.0
Entity_47,2025-07-31,high_risk_flag,1.0
Entity_73,2025-07-31,high_risk_flag,0.0
Entity_57,2025-07-31,high_risk_flag,0.0
Entity_66,2025-07-31,high_risk_flag,0.0
Entity_40,2025-07-31,high_risk_flag,0.0
Entity_8,2025-07-31,high_risk_flag,0.0
Entity_13,2025-07-31,high_risk_flag,0.0
Entity_26,2025-07-31,high_risk_flag,0.0
Entity_67,2025-07-31,high_risk_flag,0.0
Entity_118,2025-07-31,high_risk_flag,0.0
Entity_27,2025-07-31,high_risk_flag,1.0
Entity_53,2025-07-31,high_risk_flag,0.0
Entity_70,2025-07-31,high_risk_flag,0.0
Entity_11,2025-07-31,high_risk_flag,1.0
Entity_63,2025-07-31,high_risk_flag,0.0
Entity_103,2025-07-31,high_risk_flag,0.0
Entity_33,2025-07-31,high_risk_flag,0.0
Entity_105,2025-07-31,high_risk_flag,1.0
Entity_31,2025-07-31,high_risk_flag,1.0
Entity_42,2025-07-31,high_risk_flag,1.0
Entity_5,2025-07-31,high_risk_flag,1.0
Entity_62,2025-07-31,high_risk_flag,0.0
Entity_44,2025-07-31,high_risk_flag,1.0
Entity_99,2025-07-31,high_risk_flag,0.0
Entity_37,2025-07-31,high_risk_flag,0.0
Entity_23,2025-07-31,high_risk_flag,1.0
Entity_93,2025-07-31,high_risk_flag,0.0
Entity_41,2025-07-31,high_risk_flag,0.0
Entity_55,2025-07-31,high_risk_flag,0.0
Entity_52,2025-07-31,high_risk_flag,0.0
Entity_14,2025-07-31,high_risk_flag,0.0
Entity_98,2025-07-31,high_risk_flag,1.0
Entity_71,2025-07-31,high_risk_flag,0.0
Entity_50,2025-07-31,high_risk_flag,0.0
Entity_9,2025-07-31,high_risk_flag,0.0
Entity_86,2025-07-31,high_risk_flag,0.0
Entity_25,2025-07-31,high_risk_flag,1.0
Entity_58,2025-07-31,high_risk_flag,0.0
Entity_1,2025-07-31,high_risk_flag,0.0
Entity_22,2025-07-31,high_risk_flag,1.0
Entity_80,2025-07-31,high_risk_flag,0.0
Entity_2,2025-07-31,high_risk_flag,1.0
Entity_88,2025-07-31,high_risk_flag,1.0
Entity_51,2025-07-31,high_risk_flag,0.0
Entity_78,2025-07-31,high_risk_flag,1.0
Entity_120,2025-07-31,high_risk_flag,0.0
Entity_102,2025-07-31,high_risk_flag,1.0
Entity_38,2025-07-31,high_risk_flag,1.0
Entity_77,2025-07-31,high_risk_flag,0.0
Entity_4,2025-07-31,high_risk_flag,1.0
Entity_35,2025-07-31,high_risk_flag,0.0
Entity_91,2025-07-31,high_risk_flag,1.0
Entity_87,2025-07-31,high_risk_flag,1.0
Entity_95,2025-07-31,high_risk_flag,0.0
Entity_115,2025-07-31,high_risk_flag,0.0
Entity_82,2025-07-31,high_risk_flag,1.0
Entity_12,2025-07-31,high_risk_flag,0.0
Entity_96,2025-07-31,high_risk_flag,1.0
Entity_6,2025-07-31,high_risk_flag,1.0
Entity_21,2025-07-31,high_risk_flag,1.0
Entity_54,2025-07-31,high_risk_flag,1.0
Entity_60,2025-07-31,high_risk_flag,1.0
Entity_49,2025-07-31,high_risk_flag,1.0
Entity_43,2025-07-31,high_risk_flag,0.0
Entity_24,2025-07-31,high_risk_flag,0.0
Entity_116,2025-07-31,high_risk_flag,1.0
Entity_59,2025-07-31,high_risk_flag,1.0
Entity_110,2025-07-31,high_risk_flag,0.0
Entity_92,2025-07-31,high_risk_flag,0.0
Entity_29,2025-07-31,high_risk_flag,0.0
Entity_74,2025-07-31,high_risk_flag,0.0
Entity_32,2025-07-31,high_risk_flag,1.0
Entity_84,2025-07-31,high_risk_flag,0.0
Entity_79,2025-07-31,high_risk_flag,1.0
Entity_81,2025-07-31,high_risk_flag,1.0
Entity_112,2025-07-31,high_risk_flag,1.0
Entity_61,2025-07-31,high_risk_flag,0.0
Entity_68,2025-07-31,high_risk_flag,0.0
Entity_46,2025-07-31,high_risk_flag,0.0
Entity_111,2025-07-31,high_risk_flag,0.0
Entity_108,2025-07-31,high_risk_flag,0.0
Entity_89,2025-07-31,high_risk_flag,1.0
Entity_19,2025-07-31,high_risk_flag,0.0
Entity_15,2025-07-31,high_risk_flag,1.0
Entity_48,2025-07-31,high_risk_flag,0.0
Entity_119,2025-07-31,high_risk_flag,0.0
Entity_72,2025-07-31,high_risk_flag,0.0
Entity_85,2025-07-31,high_risk_flag,1.0
Entity_76,2025-07-31,high_risk_flag,1.0
Entity_64,2025-07-31,high_risk_flag,0.0
Entity_34,2025-07-31,high_risk_flag,1.0
Entity_30,2025-07-31,high_risk_flag,0.0
Entity_107,2025-07-31,high_risk_flag,1.0
Entity_97,2025-07-31,high_risk_flag,1.0
Entity_65,2025-07-31,high_risk_flag,0.0
Entity_121,2025-07-31,high_risk_flag,1.0
Entity_106,2025-07-31,high_risk_flag,1.0
Entity_20,2025-07-31,high_risk_flag,1.0
Entity_75,2025-07-31,high_risk_flag,1.0
Entity_117,2025-07-31,high_risk_flag,0.0
Entity_100,2025-07-31,high_risk_flag,1.0
Entity_10,2025-07-31,high_risk_flag,1.0
Entity_109,2025-07-31,high_risk_flag,1.0
Entity_17,2025-07-31,high_risk_flag,0.0
Entity_36,2025-07-31,high_risk_flag,0.0
Entity_90,2025-07-31,high_risk_flag,0.0
Entity_94,2025-07-31,high_risk_flag,0.0
Entity_56,2025-07-31,high_risk_flag,0.0
Entity_28,2025-07-31,high_risk_flag,0.0
Entity_45,2025-07-31,high_risk_flag,1.0
Entity_83,2025-07-31,high_risk_flag,0.0
Entity_39,2025-07-31,high_risk_flag,0.0
Entity_113,2025-07-31,high_risk_flag,1.0
Entity_18,2025-07-31,risk_category,1.0
Entity_101,2025-07-31,risk_category,1.0
Entity_104,2025-07-31,risk_category,3.0
Entity_69,2025-07-31,risk_category,1.0
Entity_3,2025-07-31,risk_category,4.0
Entity_47,2025-07-31,risk_category,3.0
Entity_73,2025-07-31,risk_category,3.0
Entity_57,2025-07-31,risk_category,2.0
Entity_66,2025-07-31,risk_category,2.0
Entity_40,2025-07-31,risk_category,1.0
Entity_8,2025-07-31,risk_category,3.0
Entity_13,2025-07-31,risk_category,3.0
Entity_26,2025-07-31,risk_category,2.0
Entity_67,2025-07-31,risk_category,2.0
Entity_118,2025-07-31,risk_category,1.0
Entity_27,2025-07-31,risk_category,4.0
Entity_53,2025-07-31,risk_category,1.0
Entity_70,2025-07-31,risk_category,2.0
Entity_11,2025-07-31,risk_category,3.0
Entity_63,2025-07-31,risk_category,1.0
Entity_103,2025-07-31,risk_category,2.0
Entity_33,2025-07-31,risk_category,1.0
Entity_105,2025-07-31,risk_category,4.0
Entity_31,2025-07-31,risk_category,3.0
Entity_42,2025-07-31,risk_category,4.0
Entity_5,2025-07-31,risk_category,3.0
Entity_62,2025-07-31,risk_category,2.0
Entity_44,2025-07-31,risk_category,4.0
Entity_99,2025-07-31,risk_category,1.0
Entity_37,2025-07-31,risk_category,1.0
Entity_23,2025-07-31,risk_category,3.0
Entity_93,2025-07-31,risk_category,2.0
Entity_41,2025-07-31,risk_category,1.0
Entity_55,2025-07-31,risk_category,3.0
Entity_52,2025-07-31,risk_category,1.0
Entity_14,2025-07-31,risk_category,1.0
Entity_98,2025-07-31,risk_category,4.0
Entity_71,2025-07-31,risk_category,2.0
Entity_50,2025-07-31,risk_category,1.0
Entity_9,2025-07-31,risk_category,1.0
Entity_86,2025-07-31,risk_category,2.0
Entity_25,2025-07-31,risk_category,3.0
Entity_58,2025-07-31,risk_category,1.0
Entity_1,2025-07-31,risk_category,3.0
Entity_22,2025-07-31,risk_category,4.0
Entity_80,2025-07-31,risk_category,3.0
Entity_2,2025-07-31,risk_category,4.0
Entity_88,2025-07-31,risk_category,3.0
Entity_51,2025-07-31,risk_category,2.0
Entity_78,2025-07-31,risk_category,4.0
Entity_120,2025-07-31,risk_category,2.0
Entity_102,2025-07-31,risk_category,4.0
Entity_38,2025-07-31,risk_category,4.0
Entity_77,2025-07-31,risk_category,1.0
Entity_4,2025-07-31,risk_category,3.0
Entity_35,2025-07-31,risk_category,1.0
Entity_91,2025-07-31,risk_category,4.0
Entity_87,2025-07-31,risk_category,3.0
Entity_95,2025-07-31,risk_category,2.0
Entity_115,2025-07-31,risk_category,2.0
Entity_82,2025-07-31,risk_category,3.0
Entity_12,2025-07-31,risk_category,2.0
Entity_96,2025-07-31,risk_category,4.0
Entity_6,2025-07-31,risk_category,3.0
